regime,ema_state,ema_slope,swing,rsi_state,stoch_state,atr_state,vwap_state,direction,params,n_IS,wins,wr_IS,exp_R_IS,n_OOS,wr_OOS,exp_R_OOS
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA200_RSI7_SK21SS5SD5_ATR21,85,48,0.5647,0.6941,36.0,0.5,0.5
bear,-1,-1,0,strong,weak,neutral,-1,LONG,EMA200_RSI7_SK21SS5SD5_ATR14,62,35,0.5645,0.6935,23.0,0.5652,0.6957
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA21_RSI7_SK21SS5SD5_ATR7,62,35,0.5645,0.6935,25.0,0.52,0.56
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI7_SK14SS3SD3_ATR21,62,35,0.5645,0.6935,17.0,0.6471,0.9412
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA50_RSI21_SK5SS3SD3_ATR14,62,35,0.5645,0.6935,34.0,0.6176,0.8529
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA200_RSI21_SK21SS5SD5_ATR14,62,35,0.5645,0.6935,23.0,0.6087,0.8261
bull,1,1,1,strong,weak,neutral,1,LONG,EMA100_RSI7_SK5SS3SD3_ATR7,124,70,0.5645,0.6935,15.0,0.6,0.8
bull,1,1,1,strong,strong,neutral,1,LONG,EMA50_RSI14_SK5SS3SD3_ATR7,124,70,0.5645,0.6935,16.0,0.5,0.5
bear,-1,-1,0,weak,strong,neutral,1,SHORT,EMA21_RSI7_SK21SS5SD5_ATR7,39,22,0.5641,0.6923,11.0,0.4545,0.3636
bull,-1,-1,-1,strong,strong,neutral,-1,SHORT,EMA21_RSI7_SK14SS3SD3_ATR21,39,22,0.5641,0.6923,7.0,0.5714,0.7143
bull,1,1,0,strong,strong,neutral,-1,LONG,EMA200_RSI14_SK5SS3SD3_ATR21,78,44,0.5641,0.6923,6.0,0.6667,1.0
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA21_RSI7_SK21SS5SD5_ATR21,78,44,0.5641,0.6923,32.0,0.4688,0.4062
bull,-1,-1,0,weak,strong,neutral,1,SHORT,EMA50_RSI7_SK5SS3SD3_ATR7,39,22,0.5641,0.6923,10.0,0.8,1.4
bull,-1,-1,0,strong,strong,neutral,-1,LONG,EMA100_RSI7_SK14SS3SD3_ATR7,39,22,0.5641,0.6923,8.0,0.25,-0.25
bull,1,1,0,strong,weak,neutral,-1,LONG,EMA100_RSI7_SK21SS5SD5_ATR7,117,66,0.5641,0.6923,20.0,0.7,1.1
bull,1,1,0,strong,weak,neutral,-1,LONG,EMA50_RSI14_SK21SS5SD5_ATR7,39,22,0.5641,0.6923,8.0,0.75,1.25
bull,1,1,1,strong,weak,neutral,1,LONG,EMA100_RSI21_SK5SS3SD3_ATR14,188,106,0.5638,0.6915,22.0,0.5455,0.6364
bull,1,1,0,strong,strong,neutral,-1,LONG,EMA50_RSI14_SK5SS3SD3_ATR14,55,31,0.5636,0.6909,6.0,0.6667,1.0
bear,-1,-1,0,weak,weak,neutral,1,SHORT,EMA50_RSI7_SK5SS3SD3_ATR21,55,31,0.5636,0.6909,15.0,0.6,0.8
bull,1,1,0,weak,weak,neutral,1,SHORT,EMA21_RSI14_SK5SS3SD3_ATR14,55,31,0.5636,0.6909,8.0,0.625,0.875
bull,1,1,1,strong,weak,neutral,1,LONG,EMA100_RSI21_SK5SS3SD3_ATR21,197,111,0.5635,0.6904,24.0,0.5833,0.75
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA50_RSI7_SK21SS5SD5_ATR14,71,40,0.5634,0.6901,30.0,0.5333,0.6
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA21_RSI7_SK21SS5SD5_ATR14,71,40,0.5634,0.6901,31.0,0.4839,0.4516
bull,1,1,1,strong,weak,neutral,1,LONG,EMA21_RSI21_SK5SS3SD3_ATR14,206,116,0.5631,0.6893,28.0,0.5,0.5
bull,1,1,1,strong,weak,neutral,1,LONG,EMA200_RSI14_SK5SS3SD3_ATR14,183,103,0.5628,0.6885,22.0,0.5455,0.6364
bear,-1,-1,0,weak,weak,expansion,-1,LONG,EMA50_RSI7_SK14SS3SD3_ATR14,32,18,0.5625,0.6875,14.0,0.2857,-0.1429
bull,1,1,1,strong,strong,expansion,1,LONG,EMA100_RSI21_SK14SS3SD3_ATR7,32,18,0.5625,0.6875,6.0,0.6667,1.0
bull,-1,-1,0,weak,weak,neutral,1,SHORT,EMA21_RSI7_SK5SS3SD3_ATR21,64,36,0.5625,0.6875,17.0,0.5882,0.7647
bull,1,1,-1,strong,strong,neutral,1,SHORT,EMA200_RSI21_SK5SS3SD3_ATR7,32,18,0.5625,0.6875,3.0,0.6667,1.0
bull,1,1,0,overbought,strong,neutral,1,LONG,EMA50_RSI7_SK5SS3SD3_ATR7,64,36,0.5625,0.6875,8.0,0.625,0.875
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA50_RSI14_SK21SS5SD5_ATR21,32,18,0.5625,0.6875,5.0,0.4,0.2
bull,-1,-1,0,weak,weak,expansion,-1,SHORT,EMA50_RSI14_SK21SS5SD5_ATR14,32,18,0.5625,0.6875,5.0,0.6,0.8
bull,1,1,-1,strong,strong,neutral,1,SHORT,EMA200_RSI14_SK5SS3SD3_ATR7,32,18,0.5625,0.6875,4.0,0.75,1.25
bull,1,1,0,strong,strong,neutral,-1,LONG,EMA21_RSI21_SK14SS3SD3_ATR7,32,18,0.5625,0.6875,5.0,0.4,0.2
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI14_SK21SS5SD5_ATR14,80,45,0.5625,0.6875,28.0,0.5714,0.7143
bull,1,1,0,overbought,strong,neutral,1,LONG,EMA100_RSI7_SK5SS3SD3_ATR21,96,54,0.5625,0.6875,11.0,0.4545,0.3636
bear,-1,-1,1,strong,strong,neutral,1,LONG,EMA21_RSI21_SK14SS3SD3_ATR14,32,18,0.5625,0.6875,9.0,0.2222,-0.3333
bull,1,1,1,strong,strong,expansion,1,LONG,EMA200_RSI21_SK14SS3SD3_ATR7,32,18,0.5625,0.6875,6.0,0.6667,1.0
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR21,80,45,0.5625,0.6875,33.0,0.5152,0.5455
bull,-1,-1,1,strong,strong,neutral,1,LONG,EMA100_RSI7_SK21SS5SD5_ATR21,48,27,0.5625,0.6875,14.0,0.3571,0.0714
bull,1,1,0,weak,weak,neutral,1,SHORT,EMA100_RSI14_SK5SS3SD3_ATR21,64,36,0.5625,0.6875,12.0,0.75,1.25
bull,1,1,0,strong,weak,neutral,-1,LONG,EMA100_RSI7_SK5SS3SD3_ATR14,73,41,0.5616,0.6849,11.0,0.7273,1.1818
bull,1,1,1,weak,weak,neutral,1,LONG,EMA50_RSI7_SK5SS3SD3_ATR21,57,32,0.5614,0.6842,7.0,0.1429,-0.5714
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI14_SK5SS3SD3_ATR21,57,32,0.5614,0.6842,36.0,0.5,0.5
bull,1,1,0,strong,strong,neutral,-1,LONG,EMA200_RSI21_SK5SS3SD3_ATR21,57,32,0.5614,0.6842,6.0,0.5,0.5
bull,1,1,0,weak,weak,neutral,1,SHORT,EMA50_RSI14_SK5SS3SD3_ATR14,57,32,0.5614,0.6842,11.0,0.7273,1.1818
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA21_RSI21_SK21SS5SD5_ATR14,98,55,0.5612,0.6837,44.0,0.4773,0.4318
bull,1,1,1,strong,weak,neutral,1,LONG,EMA21_RSI14_SK5SS3SD3_ATR7,164,92,0.561,0.6829,23.0,0.4783,0.4348
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI14_SK14SS3SD3_ATR21,82,46,0.561,0.6829,22.0,0.6818,1.0455
bull,1,1,0,strong,weak,neutral,-1,LONG,EMA50_RSI7_SK5SS3SD3_ATR14,66,37,0.5606,0.6818,10.0,0.8,1.4
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA200_RSI21_SK5SS3SD3_ATR21,66,37,0.5606,0.6818,49.0,0.551,0.6531
bull,1,1,0,strong,weak,neutral,-1,LONG,EMA100_RSI7_SK21SS5SD5_ATR14,132,74,0.5606,0.6818,21.0,0.6667,1.0
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA200_RSI14_SK21SS5SD5_ATR7,91,51,0.5604,0.6813,38.0,0.5,0.5
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA200_RSI14_SK14SS3SD3_ATR21,91,51,0.5604,0.6813,40.0,0.5,0.5
bull,1,1,0,strong,strong,neutral,-1,LONG,EMA21_RSI7_SK5SS3SD3_ATR7,91,51,0.5604,0.6813,19.0,0.5789,0.7368
bull,1,1,0,strong,weak,neutral,-1,LONG,EMA200_RSI7_SK21SS5SD5_ATR14,141,79,0.5603,0.6809,22.0,0.6364,0.9091
bull,1,1,1,strong,weak,neutral,1,LONG,EMA200_RSI14_SK5SS3SD3_ATR21,191,107,0.5602,0.6806,24.0,0.5833,0.75
bull,1,1,1,strong,weak,neutral,1,LONG,EMA21_RSI21_SK5SS3SD3_ATR21,216,121,0.5602,0.6806,30.0,0.5333,0.6
bear,1,1,0,strong,weak,neutral,1,LONG,EMA21_RSI7_SK21SS5SD5_ATR14,50,28,0.56,0.68,15.0,0.5333,0.6
bear,-1,-1,1,weak,weak,neutral,1,LONG,EMA200_RSI7_SK5SS3SD3_ATR21,25,14,0.56,0.68,8.0,0.375,0.125
bear,-1,-1,1,strong,weak,neutral,1,LONG,EMA21_RSI14_SK14SS3SD3_ATR14,25,14,0.56,0.68,4.0,0.75,1.25
bear,-1,-1,-1,weak,oversold,neutral,-1,SHORT,EMA50_RSI14_SK21SS5SD5_ATR14,25,14,0.56,0.68,6.0,0.5,0.5
bull,1,1,1,weak,weak,neutral,1,LONG,EMA21_RSI14_SK14SS3SD3_ATR7,25,14,0.56,0.68,2.0,1.0,2.0
bull,-1,-1,0,weak,strong,neutral,1,SHORT,EMA200_RSI7_SK5SS3SD3_ATR14,25,14,0.56,0.68,10.0,0.6,0.8
bear,-1,-1,1,weak,weak,neutral,1,LONG,EMA200_RSI7_SK5SS3SD3_ATR14,25,14,0.56,0.68,5.0,0.2,-0.4
bull,1,1,0,weak,strong,expansion,-1,LONG,EMA50_RSI14_SK5SS3SD3_ATR7,25,14,0.56,0.68,6.0,0.1667,-0.5
bear,-1,-1,0,overbought,strong,neutral,1,LONG,EMA100_RSI7_SK5SS3SD3_ATR7,25,14,0.56,0.68,14.0,0.4286,0.2857
bear,-1,-1,1,strong,weak,neutral,1,LONG,EMA21_RSI14_SK14SS3SD3_ATR21,25,14,0.56,0.68,5.0,0.8,1.4
bull,-1,-1,0,weak,weak,expansion,-1,SHORT,EMA50_RSI7_SK21SS5SD5_ATR14,25,14,0.56,0.68,5.0,0.6,0.8
bull,-1,-1,1,strong,strong,neutral,1,LONG,EMA50_RSI7_SK5SS3SD3_ATR14,25,14,0.56,0.68,10.0,0.5,0.5
bull,-1,-1,0,weak,weak,neutral,1,SHORT,EMA200_RSI14_SK21SS5SD5_ATR21,25,14,0.56,0.68,6.0,0.3333,-0.0
bull,-1,-1,0,strong,weak,neutral,-1,LONG,EMA21_RSI14_SK21SS5SD5_ATR14,25,14,0.56,0.68,4.0,0.75,1.25
bear,-1,-1,-1,weak,oversold,neutral,-1,SHORT,EMA100_RSI14_SK21SS5SD5_ATR14,25,14,0.56,0.68,6.0,0.5,0.5
bull,1,1,-1,weak,weak,expansion,-1,SHORT,EMA200_RSI21_SK21SS5SD5_ATR14,25,14,0.56,0.68,5.0,0.8,1.4
bear,-1,-1,-1,weak,oversold,neutral,-1,SHORT,EMA50_RSI14_SK21SS5SD5_ATR21,25,14,0.56,0.68,10.0,0.4,0.2
bear,1,1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI21_SK5SS3SD3_ATR14,25,14,0.56,0.68,5.0,0.4,0.2
bear,1,1,0,strong,strong,neutral,-1,LONG,EMA21_RSI7_SK5SS3SD3_ATR21,25,14,0.56,0.68,16.0,0.5,0.5
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA50_RSI14_SK5SS3SD3_ATR7,50,28,0.56,0.68,23.0,0.6087,0.8261
bear,-1,-1,0,strong,weak,neutral,-1,LONG,EMA200_RSI21_SK14SS3SD3_ATR7,25,14,0.56,0.68,8.0,0.5,0.5
bull,1,1,0,weak,weak,neutral,1,SHORT,EMA200_RSI21_SK14SS3SD3_ATR7,25,14,0.56,0.68,4.0,0.75,1.25
bear,-1,-1,-1,weak,oversold,neutral,-1,SHORT,EMA100_RSI14_SK21SS5SD5_ATR21,25,14,0.56,0.68,10.0,0.4,0.2
bear,-1,-1,0,weak,weak,neutral,1,SHORT,EMA50_RSI14_SK14SS3SD3_ATR7,25,14,0.56,0.68,6.0,0.3333,-0.0
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA21_RSI21_SK21SS5SD5_ATR21,109,61,0.5596,0.6789,46.0,0.4783,0.4348
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI14_SK21SS5SD5_ATR7,84,47,0.5595,0.6786,35.0,0.5143,0.5429
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA50_RSI21_SK21SS5SD5_ATR7,84,47,0.5595,0.6786,34.0,0.5294,0.5882
bull,-1,-1,0,weak,strong,neutral,-1,SHORT,EMA21_RSI7_SK21SS5SD5_ATR7,84,47,0.5595,0.6786,18.0,0.6111,0.8333
bull,1,1,0,weak,weak,neutral,1,SHORT,EMA200_RSI14_SK5SS3SD3_ATR7,59,33,0.5593,0.678,12.0,0.8333,1.5
bull,1,1,1,weak,weak,neutral,1,LONG,EMA200_RSI7_SK14SS3SD3_ATR14,59,33,0.5593,0.678,2.0,1.0,2.0
bull,-1,-1,0,strong,weak,neutral,-1,LONG,EMA50_RSI7_SK21SS5SD5_ATR14,59,33,0.5593,0.678,8.0,0.625,0.875
bull,-1,-1,0,weak,weak,neutral,1,SHORT,EMA21_RSI7_SK5SS3SD3_ATR14,59,33,0.5593,0.678,15.0,0.6667,1.0
bull,1,1,1,weak,weak,neutral,1,LONG,EMA200_RSI7_SK14SS3SD3_ATR21,59,33,0.5593,0.678,3.0,0.6667,1.0
bear,-1,-1,0,weak,strong,neutral,1,SHORT,EMA200_RSI7_SK21SS5SD5_ATR14,59,33,0.5593,0.678,18.0,0.5556,0.6667
bull,1,1,1,strong,weak,neutral,1,LONG,EMA200_RSI21_SK5SS3SD3_ATR14,195,109,0.559,0.6769,25.0,0.52,0.56
bull,1,1,0,overbought,strong,expansion,1,LONG,EMA21_RSI7_SK5SS3SD3_ATR7,34,19,0.5588,0.6765,8.0,0.5,0.5
bull,1,1,-1,strong,strong,neutral,1,SHORT,EMA200_RSI21_SK14SS3SD3_ATR14,34,19,0.5588,0.6765,3.0,0.3333,-0.0
bull,1,1,1,strong,weak,neutral,1,LONG,EMA200_RSI21_SK5SS3SD3_ATR21,204,114,0.5588,0.6765,27.0,0.5556,0.6667
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR21,68,38,0.5588,0.6765,19.0,0.5263,0.5789
bear,-1,-1,0,weak,strong,neutral,1,SHORT,EMA100_RSI14_SK21SS5SD5_ATR21,34,19,0.5588,0.6765,8.0,0.625,0.875
bear,-1,-1,0,strong,weak,neutral,-1,LONG,EMA200_RSI7_SK21SS5SD5_ATR21,68,38,0.5588,0.6765,24.0,0.5833,0.75
bull,1,1,-1,strong,strong,neutral,1,SHORT,EMA200_RSI21_SK14SS3SD3_ATR21,34,19,0.5588,0.6765,4.0,0.5,0.5
bull,-1,-1,0,strong,strong,neutral,-1,LONG,EMA21_RSI14_SK14SS3SD3_ATR7,34,19,0.5588,0.6765,8.0,0.25,-0.25
bull,1,1,0,weak,weak,expansion,-1,SHORT,EMA21_RSI14_SK5SS3SD3_ATR7,34,19,0.5588,0.6765,5.0,0.4,0.2
bull,-1,-1,0,strong,strong,neutral,-1,LONG,EMA200_RSI7_SK5SS3SD3_ATR7,34,19,0.5588,0.6765,9.0,0.3333,-0.0
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI21_SK21SS5SD5_ATR14,102,57,0.5588,0.6765,46.0,0.5,0.5
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA200_RSI14_SK21SS5SD5_ATR21,68,38,0.5588,0.6765,22.0,0.5909,0.7727
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI21_SK21SS5SD5_ATR21,111,62,0.5586,0.6757,48.0,0.5,0.5
bull,-1,-1,1,strong,strong,neutral,1,LONG,EMA200_RSI14_SK21SS5SD5_ATR7,43,24,0.5581,0.6744,10.0,0.2,-0.4
bull,-1,-1,0,strong,strong,neutral,-1,LONG,EMA200_RSI7_SK5SS3SD3_ATR21,43,24,0.5581,0.6744,11.0,0.3636,0.0909
bull,-1,-1,0,weak,weak,neutral,1,SHORT,EMA50_RSI7_SK14SS3SD3_ATR7,43,24,0.5581,0.6744,8.0,0.25,-0.25
bear,-1,-1,0,weak,weak,neutral,1,SHORT,EMA200_RSI14_SK5SS3SD3_ATR21,43,24,0.5581,0.6744,10.0,0.5,0.5
bull,1,1,1,strong,overbought,neutral,1,LONG,EMA200_RSI21_SK14SS3SD3_ATR7,43,24,0.5581,0.6744,10.0,0.3,-0.1
bull,-1,-1,1,strong,strong,neutral,1,LONG,EMA200_RSI21_SK21SS5SD5_ATR7,43,24,0.5581,0.6744,12.0,0.25,-0.25
bull,1,1,0,strong,strong,neutral,-1,LONG,EMA200_RSI21_SK5SS3SD3_ATR14,52,29,0.5577,0.6731,4.0,0.5,0.5
bear,-1,-1,0,weak,weak,neutral,1,SHORT,EMA100_RSI7_SK5SS3SD3_ATR14,52,29,0.5577,0.6731,17.0,0.4706,0.4118
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA200_RSI21_SK21SS5SD5_ATR7,52,29,0.5577,0.6731,22.0,0.6364,0.9091
bull,-1,-1,0,strong,weak,neutral,-1,LONG,EMA50_RSI7_SK21SS5SD5_ATR7,52,29,0.5577,0.6731,7.0,0.7143,1.1429
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA50_RSI7_SK21SS5SD5_ATR7,61,34,0.5574,0.6721,24.0,0.5833,0.75
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI21_SK5SS3SD3_ATR14,61,34,0.5574,0.6721,38.0,0.5789,0.7368
bull,1,1,0,weak,strong,neutral,1,SHORT,EMA200_RSI7_SK21SS5SD5_ATR7,140,78,0.5571,0.6714,20.0,0.8,1.4
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA200_RSI7_SK21SS5SD5_ATR14,79,44,0.557,0.6709,35.0,0.5143,0.5429
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA50_RSI14_SK14SS3SD3_ATR21,88,49,0.5568,0.6705,35.0,0.5143,0.5429
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA200_RSI14_SK14SS3SD3_ATR14,88,49,0.5568,0.6705,37.0,0.5405,0.6216
bull,-1,-1,0,strong,strong,neutral,-1,LONG,EMA21_RSI14_SK14SS3SD3_ATR14,36,20,0.5556,0.6667,8.0,0.25,-0.25
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA200_RSI7_SK5SS3SD3_ATR7,27,15,0.5556,0.6667,3.0,0.6667,1.0
bull,-1,-1,0,weak,weak,expansion,-1,SHORT,EMA21_RSI7_SK14SS3SD3_ATR14,27,15,0.5556,0.6667,4.0,0.5,0.5
bull,-1,-1,0,strong,weak,neutral,-1,LONG,EMA21_RSI7_SK14SS3SD3_ATR21,63,35,0.5556,0.6667,13.0,0.6923,1.0769
bear,-1,-1,0,weak,strong,neutral,1,SHORT,EMA200_RSI7_SK21SS5SD5_ATR21,63,35,0.5556,0.6667,19.0,0.5789,0.7368
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA50_RSI21_SK5SS3SD3_ATR21,63,35,0.5556,0.6667,41.0,0.5854,0.7561
bull,-1,-1,0,weak,strong,neutral,1,SHORT,EMA200_RSI7_SK14SS3SD3_ATR14,36,20,0.5556,0.6667,8.0,0.75,1.25
bull,1,1,0,oversold,oversold,neutral,-1,SHORT,EMA200_RSI7_SK21SS5SD5_ATR21,27,15,0.5556,0.6667,10.0,0.6,0.8
bull,-1,-1,0,weak,weak,neutral,1,SHORT,EMA21_RSI7_SK5SS3SD3_ATR7,54,30,0.5556,0.6667,12.0,0.6667,1.0
bull,1,1,-1,weak,weak,expansion,-1,SHORT,EMA200_RSI21_SK21SS5SD5_ATR7,36,20,0.5556,0.6667,6.0,0.5,0.5
bull,1,1,0,weak,strong,expansion,-1,SHORT,EMA200_RSI21_SK5SS3SD3_ATR14,36,20,0.5556,0.6667,7.0,0.1429,-0.5714
bear,-1,-1,0,weak,strong,neutral,1,SHORT,EMA100_RSI14_SK21SS5SD5_ATR7,27,15,0.5556,0.6667,7.0,0.7143,1.1429
bull,-1,-1,1,strong,weak,neutral,1,LONG,EMA100_RSI14_SK14SS3SD3_ATR21,36,20,0.5556,0.6667,10.0,0.7,1.1
bear,-1,-1,1,strong,strong,neutral,1,LONG,EMA21_RSI21_SK14SS3SD3_ATR7,27,15,0.5556,0.6667,9.0,0.2222,-0.3333
bull,1,1,1,strong,strong,neutral,1,LONG,EMA21_RSI7_SK5SS3SD3_ATR14,117,65,0.5556,0.6667,18.0,0.3889,0.1667
bull,-1,-1,1,strong,weak,neutral,1,LONG,EMA21_RSI21_SK14SS3SD3_ATR14,27,15,0.5556,0.6667,7.0,0.7143,1.1429
bull,1,1,0,weak,strong,expansion,-1,SHORT,EMA200_RSI21_SK14SS3SD3_ATR7,27,15,0.5556,0.6667,12.0,0.1667,-0.5
bull,1,1,0,weak,strong,expansion,-1,SHORT,EMA100_RSI7_SK5SS3SD3_ATR14,27,15,0.5556,0.6667,8.0,0.375,0.125
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA50_RSI7_SK5SS3SD3_ATR14,36,20,0.5556,0.6667,3.0,0.6667,1.0
bull,1,1,0,strong,strong,neutral,-1,LONG,EMA100_RSI21_SK14SS3SD3_ATR7,36,20,0.5556,0.6667,5.0,0.4,0.2
bull,1,1,0,strong,strong,neutral,-1,LONG,EMA200_RSI21_SK5SS3SD3_ATR7,45,25,0.5556,0.6667,3.0,0.6667,1.0
bear,-1,-1,0,weak,oversold,neutral,-1,SHORT,EMA200_RSI21_SK14SS3SD3_ATR7,36,20,0.5556,0.6667,15.0,0.3333,-0.0
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA21_RSI7_SK5SS3SD3_ATR14,36,20,0.5556,0.6667,2.0,1.0,2.0
bull,1,1,-1,weak,weak,neutral,-1,SHORT,EMA21_RSI21_SK5SS3SD3_ATR7,36,20,0.5556,0.6667,8.0,0.25,-0.25
bear,1,1,0,weak,strong,neutral,1,SHORT,EMA21_RSI7_SK14SS3SD3_ATR7,27,15,0.5556,0.6667,6.0,0.5,0.5
bear,-1,-1,0,weak,strong,neutral,1,SHORT,EMA200_RSI14_SK21SS5SD5_ATR21,36,20,0.5556,0.6667,8.0,0.625,0.875
bear,-1,-1,1,weak,weak,neutral,1,LONG,EMA200_RSI7_SK14SS3SD3_ATR14,27,15,0.5556,0.6667,3.0,0.6667,1.0
bear,-1,-1,-1,weak,oversold,neutral,-1,SHORT,EMA50_RSI21_SK21SS5SD5_ATR7,27,15,0.5556,0.6667,9.0,0.4444,0.3333
bear,-1,-1,0,weak,weak,neutral,1,SHORT,EMA200_RSI14_SK14SS3SD3_ATR7,36,20,0.5556,0.6667,7.0,0.2857,-0.1429
bull,1,1,-1,weak,weak,neutral,-1,SHORT,EMA21_RSI14_SK5SS3SD3_ATR7,36,20,0.5556,0.6667,7.0,0.2857,-0.1429
bull,-1,-1,0,overbought,strong,neutral,1,LONG,EMA100_RSI7_SK5SS3SD3_ATR14,27,15,0.5556,0.6667,12.0,0.3333,-0.0
bull,1,1,1,weak,weak,neutral,1,LONG,EMA50_RSI14_SK14SS3SD3_ATR7,27,15,0.5556,0.6667,2.0,1.0,2.0
bull,-1,-1,0,weak,strong,neutral,1,SHORT,EMA100_RSI7_SK5SS3SD3_ATR21,36,20,0.5556,0.6667,10.0,0.8,1.4
bull,1,1,0,strong,weak,neutral,-1,LONG,EMA21_RSI7_SK5SS3SD3_ATR21,63,35,0.5556,0.6667,8.0,0.875,1.625
bull,-1,-1,-1,weak,weak,expansion,-1,SHORT,EMA21_RSI14_SK21SS5SD5_ATR7,36,20,0.5556,0.6667,4.0,0.5,0.5
bull,-1,-1,1,strong,weak,neutral,1,LONG,EMA100_RSI21_SK14SS3SD3_ATR14,36,20,0.5556,0.6667,12.0,0.6667,1.0
bull,1,1,-1,weak,weak,neutral,-1,SHORT,EMA200_RSI14_SK21SS5SD5_ATR14,153,85,0.5556,0.6667,23.0,0.4348,0.3043
bull,1,1,1,strong,overbought,neutral,1,LONG,EMA100_RSI21_SK14SS3SD3_ATR21,45,25,0.5556,0.6667,14.0,0.4286,0.2857
bear,-1,-1,1,strong,strong,neutral,1,LONG,EMA21_RSI14_SK14SS3SD3_ATR21,36,20,0.5556,0.6667,10.0,0.3,-0.1
bear,-1,-1,-1,weak,oversold,neutral,-1,SHORT,EMA100_RSI21_SK21SS5SD5_ATR7,27,15,0.5556,0.6667,9.0,0.4444,0.3333
bull,-1,-1,0,weak,strong,neutral,1,SHORT,EMA50_RSI7_SK14SS3SD3_ATR7,45,25,0.5556,0.6667,12.0,0.9167,1.75
bull,1,1,0,strong,strong,neutral,-1,LONG,EMA50_RSI7_SK5SS3SD3_ATR21,128,71,0.5547,0.6641,25.0,0.52,0.56
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA200_RSI21_SK21SS5SD5_ATR21,119,66,0.5546,0.6639,52.0,0.5,0.5
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA200_RSI21_SK21SS5SD5_ATR14,110,61,0.5545,0.6636,50.0,0.5,0.5
bull,1,1,0,overbought,strong,neutral,1,LONG,EMA50_RSI7_SK5SS3SD3_ATR21,92,51,0.5543,0.663,11.0,0.4545,0.3636
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI14_SK21SS5SD5_ATR21,92,51,0.5543,0.663,28.0,0.5714,0.7143
bull,1,1,1,strong,weak,neutral,1,LONG,EMA50_RSI14_SK5SS3SD3_ATR7,148,82,0.5541,0.6622,20.0,0.45,0.35
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR14,74,41,0.5541,0.6622,32.0,0.5312,0.5938
bull,1,1,0,strong,weak,neutral,-1,LONG,EMA50_RSI7_SK5SS3SD3_ATR7,56,31,0.5536,0.6607,9.0,0.7778,1.3333
bull,1,1,1,weak,weak,neutral,1,LONG,EMA200_RSI7_SK14SS3SD3_ATR7,56,31,0.5536,0.6607,2.0,1.0,2.0
bull,-1,-1,1,strong,strong,neutral,1,LONG,EMA100_RSI14_SK21SS5SD5_ATR7,56,31,0.5536,0.6607,10.0,0.2,-0.4
bull,-1,-1,0,strong,strong,neutral,-1,LONG,EMA100_RSI7_SK5SS3SD3_ATR7,47,26,0.5532,0.6596,9.0,0.3333,-0.0
bull,-1,-1,1,strong,weak,neutral,1,LONG,EMA50_RSI7_SK5SS3SD3_ATR21,47,26,0.5532,0.6596,12.0,0.4167,0.25
