regime,ema_state,ema_slope,swing,rsi_state,stoch_state,atr_state,vwap_state,direction,params,n,wins,wr,exp_R
bull,1,1,0,strong,strong,neutral,-1,LONG,EMA200_RSI14_SK14SS3SD3_ATR7,56,34,0.6071,0.8214
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI7_SK5SS3SD3_ATR21,84,51,0.6071,0.8214
bull,1,1,0,oversold,weak,neutral,-1,SHORT,EMA50_RSI7_SK21SS5SD5_ATR7,28,17,0.6071,0.8214
bull,1,1,0,overbought,strong,neutral,1,LONG,EMA200_RSI7_SK5SS3SD3_ATR14,84,51,0.6071,0.8214
bear,1,1,0,overbought,strong,neutral,1,LONG,EMA21_RSI7_SK5SS3SD3_ATR21,28,17,0.6071,0.8214
bull,-1,-1,0,weak,weak,expansion,-1,SHORT,EMA21_RSI7_SK21SS5SD5_ATR14,28,17,0.6071,0.8214
bull,1,1,-1,weak,weak,neutral,-1,SHORT,EMA200_RSI7_SK21SS5SD5_ATR14,117,71,0.6068,0.8205
bull,1,1,0,strong,weak,neutral,-1,LONG,EMA21_RSI7_SK21SS5SD5_ATR21,117,71,0.6068,0.8205
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI21_SK5SS3SD3_ATR7,89,54,0.6067,0.8202
bull,1,1,0,overbought,strong,neutral,1,LONG,EMA200_RSI7_SK14SS3SD3_ATR21,61,37,0.6066,0.8197
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI14_SK5SS3SD3_ATR14,127,77,0.6063,0.8189
bull,-1,-1,1,strong,weak,neutral,1,LONG,EMA200_RSI21_SK14SS3SD3_ATR21,33,20,0.6061,0.8182
bull,-1,-1,-1,strong,strong,neutral,-1,SHORT,EMA21_RSI7_SK5SS3SD3_ATR7,33,20,0.6061,0.8182
bear,-1,-1,1,strong,weak,neutral,1,LONG,EMA200_RSI21_SK14SS3SD3_ATR21,66,40,0.6061,0.8182
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI21_SK5SS3SD3_ATR14,66,40,0.6061,0.8182
bull,-1,-1,-1,strong,strong,neutral,-1,SHORT,EMA50_RSI7_SK5SS3SD3_ATR14,33,20,0.6061,0.8182
bull,-1,-1,-1,weak,weak,expansion,-1,SHORT,EMA21_RSI21_SK21SS5SD5_ATR14,33,20,0.6061,0.8182
bull,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA21_RSI14_SK5SS3SD3_ATR21,33,20,0.6061,0.8182
bull,-1,-1,-1,strong,strong,neutral,-1,SHORT,EMA50_RSI7_SK14SS3SD3_ATR14,33,20,0.6061,0.8182
bear,-1,-1,0,weak,weak,neutral,1,SHORT,EMA50_RSI14_SK5SS3SD3_ATR21,33,20,0.6061,0.8182
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI14_SK5SS3SD3_ATR7,109,66,0.6055,0.8165
bull,1,1,-1,strong,strong,neutral,1,SHORT,EMA200_RSI14_SK5SS3SD3_ATR14,38,23,0.6053,0.8158
bear,1,1,0,strong,weak,neutral,1,LONG,EMA21_RSI7_SK21SS5SD5_ATR7,38,23,0.6053,0.8158
bull,1,1,-1,weak,weak,expansion,-1,SHORT,EMA200_RSI21_SK14SS3SD3_ATR7,38,23,0.6053,0.8158
bull,1,1,0,overbought,strong,neutral,1,LONG,EMA21_RSI7_SK14SS3SD3_ATR7,38,23,0.6053,0.8158
bear,-1,-1,1,strong,strong,neutral,1,LONG,EMA200_RSI7_SK5SS3SD3_ATR7,38,23,0.6053,0.8158
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA50_RSI14_SK21SS5SD5_ATR21,119,72,0.605,0.8151
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI7_SK5SS3SD3_ATR14,81,49,0.6049,0.8148
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA21_RSI21_SK21SS5SD5_ATR7,124,75,0.6048,0.8145
bull,-1,-1,1,strong,strong,neutral,1,LONG,EMA100_RSI7_SK21SS5SD5_ATR7,43,26,0.6047,0.814
bull,1,1,-1,weak,weak,neutral,-1,SHORT,EMA50_RSI14_SK5SS3SD3_ATR7,43,26,0.6047,0.814
bear,-1,-1,0,weak,strong,neutral,1,SHORT,EMA50_RSI7_SK21SS5SD5_ATR7,43,26,0.6047,0.814
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI21_SK5SS3SD3_ATR7,91,55,0.6044,0.8132
bear,-1,-1,1,strong,weak,neutral,1,LONG,EMA100_RSI21_SK14SS3SD3_ATR14,48,29,0.6042,0.8125
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI21_SK5SS3SD3_ATR7,96,58,0.6042,0.8125
bull,1,1,0,weak,weak,expansion,-1,SHORT,EMA50_RSI21_SK5SS3SD3_ATR7,48,29,0.6042,0.8125
bear,-1,-1,1,strong,strong,neutral,1,LONG,EMA200_RSI21_SK5SS3SD3_ATR7,53,32,0.6038,0.8113
bull,1,1,0,weak,strong,neutral,1,SHORT,EMA100_RSI14_SK21SS5SD5_ATR21,58,35,0.6034,0.8103
bear,-1,-1,1,strong,weak,neutral,1,LONG,EMA200_RSI14_SK14SS3SD3_ATR21,58,35,0.6034,0.8103
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI7_SK5SS3SD3_ATR14,78,47,0.6026,0.8077
bull,1,1,1,strong,strong,neutral,1,LONG,EMA200_RSI21_SK5SS3SD3_ATR14,161,97,0.6025,0.8075
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA50_RSI14_SK21SS5SD5_ATR7,93,56,0.6022,0.8065
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA50_RSI21_SK14SS3SD3_ATR7,93,56,0.6022,0.8065
bull,1,1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR14,103,62,0.6019,0.8058
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI21_SK5SS3SD3_ATR21,108,65,0.6019,0.8056
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI21_SK5SS3SD3_ATR21,113,68,0.6018,0.8053
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI14_SK5SS3SD3_ATR21,133,80,0.6015,0.8045
bull,1,1,1,strong,weak,expansion,1,LONG,EMA21_RSI14_SK5SS3SD3_ATR14,20,12,0.6,0.8
bull,1,1,0,strong,weak,neutral,-1,LONG,EMA50_RSI14_SK21SS5SD5_ATR21,50,30,0.6,0.8
bull,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA21_RSI7_SK14SS3SD3_ATR21,25,15,0.6,0.8
bull,1,1,0,weak,strong,expansion,-1,SHORT,EMA200_RSI7_SK14SS3SD3_ATR14,20,12,0.6,0.8
bull,-1,-1,0,oversold,oversold,neutral,-1,SHORT,EMA21_RSI7_SK14SS3SD3_ATR14,20,12,0.6,0.8
bull,1,1,1,strong,weak,expansion,1,LONG,EMA100_RSI7_SK14SS3SD3_ATR7,20,12,0.6,0.8
bull,-1,-1,-1,strong,strong,neutral,-1,SHORT,EMA50_RSI7_SK14SS3SD3_ATR7,30,18,0.6,0.8
bull,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA21_RSI14_SK14SS3SD3_ATR7,25,15,0.6,0.8
bull,1,1,0,overbought,strong,neutral,1,LONG,EMA100_RSI7_SK14SS3SD3_ATR7,40,24,0.6,0.8
bull,-1,-1,-1,strong,strong,neutral,-1,SHORT,EMA200_RSI7_SK5SS3SD3_ATR21,20,12,0.6,0.8
bear,1,1,1,strong,weak,neutral,1,LONG,EMA200_RSI14_SK14SS3SD3_ATR14,20,12,0.6,0.8
bull,-1,-1,0,strong,strong,neutral,-1,LONG,EMA50_RSI14_SK21SS5SD5_ATR14,20,12,0.6,0.8
bull,1,1,1,weak,weak,neutral,1,LONG,EMA50_RSI7_SK14SS3SD3_ATR14,55,33,0.6,0.8
bull,1,1,1,strong,weak,expansion,1,LONG,EMA200_RSI14_SK5SS3SD3_ATR14,20,12,0.6,0.8
bear,-1,-1,0,weak,weak,neutral,1,SHORT,EMA200_RSI14_SK5SS3SD3_ATR14,35,21,0.6,0.8
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR7,55,33,0.6,0.8
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA50_RSI7_SK14SS3SD3_ATR21,30,18,0.6,0.8
bull,1,1,1,weak,weak,neutral,1,LONG,EMA21_RSI14_SK5SS3SD3_ATR7,25,15,0.6,0.8
bull,1,1,0,weak,strong,expansion,-1,SHORT,EMA21_RSI7_SK21SS5SD5_ATR7,25,15,0.6,0.8
bull,1,1,1,strong,weak,expansion,1,LONG,EMA50_RSI21_SK14SS3SD3_ATR7,20,12,0.6,0.8
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR14,60,36,0.6,0.8
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA50_RSI21_SK5SS3SD3_ATR14,30,18,0.6,0.8
bear,1,1,0,strong,weak,neutral,-1,LONG,EMA21_RSI7_SK14SS3SD3_ATR21,30,18,0.6,0.8
bull,-1,-1,0,strong,weak,neutral,-1,LONG,EMA100_RSI7_SK21SS5SD5_ATR14,45,27,0.6,0.8
bull,-1,-1,0,strong,strong,neutral,-1,LONG,EMA200_RSI7_SK21SS5SD5_ATR14,20,12,0.6,0.8
bull,-1,-1,0,weak,weak,neutral,1,SHORT,EMA21_RSI21_SK14SS3SD3_ATR14,25,15,0.6,0.8
bear,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA200_RSI7_SK14SS3SD3_ATR21,20,12,0.6,0.8
bull,1,1,1,weak,weak,neutral,1,LONG,EMA50_RSI7_SK14SS3SD3_ATR21,55,33,0.6,0.8
bear,1,1,1,strong,weak,neutral,1,LONG,EMA200_RSI21_SK14SS3SD3_ATR14,20,12,0.6,0.8
bear,-1,-1,0,weak,weak,neutral,1,SHORT,EMA21_RSI7_SK5SS3SD3_ATR7,35,21,0.6,0.8
bear,1,1,0,strong,weak,neutral,-1,LONG,EMA21_RSI7_SK5SS3SD3_ATR14,20,12,0.6,0.8
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA21_RSI7_SK5SS3SD3_ATR7,30,18,0.6,0.8
bull,-1,-1,-1,weak,weak,expansion,-1,SHORT,EMA50_RSI14_SK14SS3SD3_ATR14,20,12,0.6,0.8
bull,1,1,-1,weak,strong,expansion,-1,SHORT,EMA200_RSI21_SK5SS3SD3_ATR7,25,15,0.6,0.8
bull,1,1,0,strong,weak,neutral,-1,LONG,EMA21_RSI14_SK21SS5SD5_ATR7,40,24,0.6,0.8
bull,1,1,1,strong,weak,expansion,1,LONG,EMA100_RSI21_SK5SS3SD3_ATR14,20,12,0.6,0.8
bull,1,1,0,strong,weak,neutral,-1,LONG,EMA21_RSI14_SK21SS5SD5_ATR14,45,27,0.6,0.8
bull,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA21_RSI14_SK21SS5SD5_ATR21,25,15,0.6,0.8
bear,-1,-1,0,strong,weak,neutral,-1,LONG,EMA200_RSI21_SK21SS5SD5_ATR7,25,15,0.6,0.8
bull,1,1,1,weak,weak,neutral,1,LONG,EMA200_RSI14_SK21SS5SD5_ATR21,20,12,0.6,0.8
bull,-1,-1,1,strong,weak,neutral,1,LONG,EMA100_RSI7_SK5SS3SD3_ATR14,40,24,0.6,0.8
bear,-1,-1,0,weak,weak,neutral,1,SHORT,EMA100_RSI7_SK5SS3SD3_ATR7,45,27,0.6,0.8
bull,-1,-1,1,strong,weak,neutral,1,LONG,EMA100_RSI21_SK14SS3SD3_ATR7,30,18,0.6,0.8
bull,1,1,1,strong,strong,compression,1,LONG,EMA200_RSI14_SK21SS5SD5_ATR7,20,12,0.6,0.8
bull,-1,-1,-1,strong,strong,neutral,-1,SHORT,EMA21_RSI7_SK5SS3SD3_ATR21,40,24,0.6,0.8
bear,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA100_RSI7_SK5SS3SD3_ATR14,45,27,0.6,0.8
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA100_RSI14_SK14SS3SD3_ATR21,30,18,0.6,0.8
bear,1,1,1,strong,weak,neutral,1,LONG,EMA100_RSI14_SK14SS3SD3_ATR21,35,21,0.6,0.8
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA50_RSI7_SK5SS3SD3_ATR7,30,18,0.6,0.8
bear,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA21_RSI7_SK14SS3SD3_ATR7,30,18,0.6,0.8
bear,-1,-1,0,weak,oversold,neutral,-1,SHORT,EMA21_RSI14_SK14SS3SD3_ATR14,20,12,0.6,0.8
bear,1,1,0,weak,weak,neutral,1,SHORT,EMA21_RSI14_SK14SS3SD3_ATR14,20,12,0.6,0.8
bear,-1,-1,0,weak,weak,expansion,-1,SHORT,EMA100_RSI14_SK5SS3SD3_ATR14,20,12,0.6,0.8
bear,1,1,1,weak,weak,neutral,1,LONG,EMA21_RSI7_SK14SS3SD3_ATR14,25,15,0.6,0.8
bear,-1,-1,0,weak,strong,neutral,1,SHORT,EMA50_RSI14_SK21SS5SD5_ATR7,25,15,0.6,0.8
bear,-1,-1,1,strong,strong,neutral,1,LONG,EMA200_RSI7_SK5SS3SD3_ATR21,45,27,0.6,0.8
bull,1,1,0,weak,strong,expansion,-1,SHORT,EMA100_RSI7_SK14SS3SD3_ATR14,20,12,0.6,0.8
bull,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA50_RSI21_SK21SS5SD5_ATR7,20,12,0.6,0.8
bull,1,1,1,strong,weak,expansion,1,LONG,EMA200_RSI7_SK14SS3SD3_ATR7,20,12,0.6,0.8
bear,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA200_RSI7_SK14SS3SD3_ATR14,20,12,0.6,0.8
bear,-1,-1,-1,weak,oversold,neutral,-1,SHORT,EMA21_RSI21_SK21SS5SD5_ATR21,25,15,0.6,0.8
bull,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA21_RSI21_SK5SS3SD3_ATR14,30,18,0.6,0.8
bull,-1,-1,-1,strong,strong,neutral,-1,SHORT,EMA100_RSI7_SK5SS3SD3_ATR7,25,15,0.6,0.8
bull,1,1,-1,oversold,weak,neutral,-1,SHORT,EMA100_RSI7_SK5SS3SD3_ATR7,20,12,0.6,0.8
bear,-1,-1,0,weak,oversold,neutral,-1,SHORT,EMA21_RSI14_SK14SS3SD3_ATR21,20,12,0.6,0.8
bull,1,1,-1,weak,weak,neutral,-1,SHORT,EMA50_RSI7_SK5SS3SD3_ATR21,40,24,0.6,0.8
bull,1,1,0,oversold,weak,neutral,-1,SHORT,EMA21_RSI7_SK14SS3SD3_ATR7,30,18,0.6,0.8
bull,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA21_RSI14_SK14SS3SD3_ATR14,25,15,0.6,0.8
bear,-1,-1,0,weak,oversold,neutral,-1,SHORT,EMA21_RSI14_SK14SS3SD3_ATR7,20,12,0.6,0.8
bull,-1,-1,0,strong,strong,neutral,-1,LONG,EMA50_RSI14_SK14SS3SD3_ATR21,35,21,0.6,0.8
bear,1,1,0,strong,strong,expansion,1,LONG,EMA21_RSI7_SK14SS3SD3_ATR7,20,12,0.6,0.8
bear,1,1,1,strong,weak,neutral,1,LONG,EMA50_RSI14_SK14SS3SD3_ATR21,45,27,0.6,0.8
bear,-1,-1,0,weak,strong,neutral,1,SHORT,EMA21_RSI7_SK14SS3SD3_ATR7,30,18,0.6,0.8
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA21_RSI14_SK21SS5SD5_ATR21,150,90,0.6,0.8
bear,-1,-1,-1,weak,oversold,neutral,-1,SHORT,EMA21_RSI14_SK21SS5SD5_ATR7,20,12,0.6,0.8
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA50_RSI14_SK14SS3SD3_ATR7,85,51,0.6,0.8
bull,1,1,0,strong,weak,neutral,-1,LONG,EMA200_RSI14_SK21SS5SD5_ATR7,50,30,0.6,0.8
bull,1,1,0,weak,strong,neutral,1,SHORT,EMA200_RSI14_SK21SS5SD5_ATR14,60,36,0.6,0.8
bull,1,1,1,weak,weak,neutral,1,LONG,EMA200_RSI14_SK21SS5SD5_ATR14,20,12,0.6,0.8
bull,1,1,0,weak,strong,expansion,-1,SHORT,EMA100_RSI21_SK14SS3SD3_ATR7,25,15,0.6,0.8
bull,1,1,1,strong,strong,compression,1,LONG,EMA21_RSI21_SK21SS5SD5_ATR7,25,15,0.6,0.8
bull,-1,-1,0,weak,weak,expansion,-1,SHORT,EMA21_RSI21_SK5SS3SD3_ATR14,30,18,0.6,0.8
bull,-1,-1,0,weak,weak,neutral,1,SHORT,EMA50_RSI21_SK14SS3SD3_ATR14,20,12,0.6,0.8
bear,-1,-1,0,overbought,strong,neutral,1,LONG,EMA200_RSI7_SK14SS3SD3_ATR14,25,15,0.6,0.8
bull,1,1,0,weak,strong,expansion,-1,SHORT,EMA200_RSI14_SK14SS3SD3_ATR7,30,18,0.6,0.8
bear,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA21_RSI14_SK5SS3SD3_ATR14,55,33,0.6,0.8
bull,1,1,1,strong,strong,neutral,1,LONG,EMA50_RSI21_SK5SS3SD3_ATR14,152,91,0.5987,0.7961
bull,1,1,0,strong,strong,neutral,-1,LONG,EMA50_RSI7_SK14SS3SD3_ATR21,87,52,0.5977,0.7931
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI21_SK5SS3SD3_ATR7,87,52,0.5977,0.7931
bull,1,1,0,strong,strong,neutral,-1,LONG,EMA50_RSI7_SK14SS3SD3_ATR14,82,49,0.5976,0.7927
bull,1,1,1,strong,strong,neutral,1,LONG,EMA100_RSI21_SK5SS3SD3_ATR14,159,95,0.5975,0.7925
bull,1,1,1,strong,strong,neutral,1,LONG,EMA21_RSI14_SK5SS3SD3_ATR14,139,83,0.5971,0.7914
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA200_RSI21_SK14SS3SD3_ATR21,62,37,0.5968,0.7903
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI14_SK5SS3SD3_ATR14,62,37,0.5968,0.7903
bull,1,1,1,strong,strong,neutral,1,LONG,EMA200_RSI21_SK5SS3SD3_ATR21,171,102,0.5965,0.7895
bull,1,1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR21,109,65,0.5963,0.789
bull,1,1,1,strong,strong,neutral,1,LONG,EMA50_RSI21_SK5SS3SD3_ATR21,161,96,0.5963,0.7888
bull,1,1,-1,weak,weak,neutral,-1,SHORT,EMA50_RSI21_SK5SS3SD3_ATR14,52,31,0.5962,0.7885
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI21_SK5SS3SD3_ATR21,104,62,0.5962,0.7885
bear,-1,-1,0,weak,strong,neutral,1,SHORT,EMA50_RSI7_SK21SS5SD5_ATR21,52,31,0.5962,0.7885
bull,1,1,1,strong,weak,neutral,1,LONG,EMA21_RSI7_SK5SS3SD3_ATR14,156,93,0.5962,0.7885
bull,1,1,0,weak,strong,neutral,1,SHORT,EMA100_RSI14_SK21SS5SD5_ATR14,52,31,0.5962,0.7885
bull,1,1,1,weak,weak,neutral,1,LONG,EMA21_RSI7_SK14SS3SD3_ATR7,52,31,0.5962,0.7885
bull,1,1,0,overbought,strong,neutral,1,LONG,EMA100_RSI7_SK14SS3SD3_ATR14,52,31,0.5962,0.7885
bear,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA200_RSI7_SK5SS3SD3_ATR14,52,31,0.5962,0.7885
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA50_RSI21_SK21SS5SD5_ATR7,99,59,0.596,0.7879
bull,1,1,0,strong,weak,neutral,-1,LONG,EMA21_RSI7_SK21SS5SD5_ATR7,99,59,0.596,0.7879
bear,-1,-1,0,weak,weak,neutral,1,SHORT,EMA50_RSI7_SK5SS3SD3_ATR14,47,28,0.5957,0.7872
bull,-1,-1,0,weak,weak,neutral,1,SHORT,EMA21_RSI7_SK14SS3SD3_ATR21,47,28,0.5957,0.7872
bull,1,1,0,overbought,strong,neutral,1,LONG,EMA21_RSI7_SK5SS3SD3_ATR14,84,50,0.5952,0.7857
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA200_RSI7_SK21SS5SD5_ATR7,42,25,0.5952,0.7857
bear,-1,-1,1,strong,strong,neutral,1,LONG,EMA200_RSI7_SK5SS3SD3_ATR14,42,25,0.5952,0.7857
bull,1,1,1,strong,strong,neutral,1,LONG,EMA100_RSI21_SK5SS3SD3_ATR21,168,100,0.5952,0.7857
bull,-1,-1,1,strong,weak,neutral,1,LONG,EMA50_RSI7_SK5SS3SD3_ATR7,42,25,0.5952,0.7857
bear,-1,-1,1,strong,strong,neutral,1,LONG,EMA100_RSI21_SK5SS3SD3_ATR7,42,25,0.5952,0.7857
bear,1,1,1,strong,weak,neutral,1,LONG,EMA50_RSI14_SK14SS3SD3_ATR14,42,25,0.5952,0.7857
bear,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA200_RSI7_SK5SS3SD3_ATR7,42,25,0.5952,0.7857
bull,1,1,0,weak,strong,neutral,1,SHORT,EMA50_RSI14_SK21SS5SD5_ATR7,42,25,0.5952,0.7857
bull,1,1,-1,strong,strong,neutral,1,SHORT,EMA200_RSI21_SK5SS3SD3_ATR14,37,22,0.5946,0.7838
bull,-1,-1,0,strong,weak,neutral,-1,LONG,EMA200_RSI7_SK21SS5SD5_ATR21,37,22,0.5946,0.7838
bull,1,1,1,overbought,overbought,neutral,1,LONG,EMA200_RSI7_SK21SS5SD5_ATR14,37,22,0.5946,0.7838
bull,1,1,0,strong,strong,neutral,-1,LONG,EMA21_RSI21_SK14SS3SD3_ATR21,37,22,0.5946,0.7838
bear,-1,-1,1,strong,weak,neutral,1,LONG,EMA50_RSI21_SK14SS3SD3_ATR21,37,22,0.5946,0.7838
bear,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA200_RSI7_SK14SS3SD3_ATR14,37,22,0.5946,0.7838
bull,-1,-1,-1,weak,weak,expansion,-1,SHORT,EMA21_RSI14_SK14SS3SD3_ATR7,37,22,0.5946,0.7838
bull,1,1,1,strong,strong,neutral,1,LONG,EMA21_RSI14_SK5SS3SD3_ATR21,148,88,0.5946,0.7838
bull,-1,-1,0,weak,weak,expansion,-1,SHORT,EMA21_RSI14_SK21SS5SD5_ATR14,37,22,0.5946,0.7838
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI21_SK5SS3SD3_ATR21,106,63,0.5943,0.783
bull,1,1,0,weak,weak,neutral,1,SHORT,EMA200_RSI14_SK5SS3SD3_ATR21,69,41,0.5942,0.7826
bull,1,1,0,overbought,strong,neutral,1,LONG,EMA200_RSI7_SK5SS3SD3_ATR7,69,41,0.5942,0.7826
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI7_SK5SS3SD3_ATR21,32,19,0.5938,0.7812
bear,1,1,1,strong,weak,neutral,1,LONG,EMA100_RSI14_SK14SS3SD3_ATR14,32,19,0.5938,0.7812
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA50_RSI21_SK5SS3SD3_ATR21,32,19,0.5938,0.7812
bear,-1,-1,0,weak,strong,neutral,1,SHORT,EMA50_RSI14_SK21SS5SD5_ATR21,32,19,0.5938,0.7812
bull,1,1,0,oversold,weak,neutral,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR7,32,19,0.5938,0.7812
bull,1,1,-1,weak,weak,neutral,-1,SHORT,EMA200_RSI7_SK14SS3SD3_ATR7,91,54,0.5934,0.7802
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI21_SK5SS3SD3_ATR14,140,83,0.5929,0.7786
bull,1,1,1,strong,strong,neutral,1,LONG,EMA200_RSI21_SK5SS3SD3_ATR7,140,83,0.5929,0.7786
bear,-1,-1,0,oversold,oversold,neutral,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR14,27,16,0.5926,0.7778
bear,-1,-1,0,weak,strong,neutral,1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR14,54,32,0.5926,0.7778
bull,1,1,1,weak,weak,neutral,1,LONG,EMA50_RSI14_SK5SS3SD3_ATR7,27,16,0.5926,0.7778
bull,-1,-1,0,strong,weak,neutral,-1,LONG,EMA50_RSI14_SK21SS5SD5_ATR21,27,16,0.5926,0.7778
bear,-1,-1,0,oversold,oversold,neutral,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR21,27,16,0.5926,0.7778
bear,-1,-1,-1,weak,oversold,neutral,-1,SHORT,EMA200_RSI21_SK21SS5SD5_ATR14,27,16,0.5926,0.7778
bear,-1,-1,0,strong,weak,neutral,-1,LONG,EMA200_RSI21_SK21SS5SD5_ATR14,27,16,0.5926,0.7778
bull,-1,-1,1,strong,weak,neutral,1,LONG,EMA50_RSI7_SK14SS3SD3_ATR21,27,16,0.5926,0.7778
bull,1,1,1,weak,weak,neutral,1,LONG,EMA21_RSI14_SK5SS3SD3_ATR14,27,16,0.5926,0.7778
bull,1,1,0,weak,strong,expansion,-1,SHORT,EMA50_RSI21_SK21SS5SD5_ATR7,27,16,0.5926,0.7778
bull,-1,-1,-1,weak,weak,expansion,-1,SHORT,EMA100_RSI21_SK21SS5SD5_ATR7,27,16,0.5926,0.7778
bull,-1,-1,0,weak,weak,neutral,1,SHORT,EMA100_RSI14_SK5SS3SD3_ATR14,27,16,0.5926,0.7778
bull,1,1,1,weak,weak,neutral,1,LONG,EMA21_RSI14_SK5SS3SD3_ATR21,27,16,0.5926,0.7778
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI7_SK14SS3SD3_ATR14,54,32,0.5926,0.7778
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA100_RSI7_SK14SS3SD3_ATR14,27,16,0.5926,0.7778
bull,1,1,0,weak,strong,expansion,-1,SHORT,EMA200_RSI7_SK14SS3SD3_ATR7,27,16,0.5926,0.7778
bull,-1,-1,-1,strong,strong,neutral,-1,SHORT,EMA100_RSI7_SK5SS3SD3_ATR14,27,16,0.5926,0.7778
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA100_RSI14_SK14SS3SD3_ATR14,27,16,0.5926,0.7778
bear,-1,-1,0,weak,strong,neutral,1,SHORT,EMA200_RSI7_SK14SS3SD3_ATR14,49,29,0.5918,0.7755
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI21_SK5SS3SD3_ATR21,147,87,0.5918,0.7755
bear,-1,-1,1,strong,weak,neutral,1,LONG,EMA100_RSI21_SK14SS3SD3_ATR21,49,29,0.5918,0.7755
bear,-1,-1,0,weak,strong,neutral,1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR7,49,29,0.5918,0.7755
bull,1,1,0,strong,strong,neutral,-1,LONG,EMA100_RSI14_SK14SS3SD3_ATR7,49,29,0.5918,0.7755
bear,-1,-1,0,weak,strong,neutral,1,SHORT,EMA200_RSI7_SK14SS3SD3_ATR21,49,29,0.5918,0.7755
bull,1,1,1,strong,weak,neutral,1,LONG,EMA21_RSI7_SK5SS3SD3_ATR21,164,97,0.5915,0.7744
bull,1,1,1,strong,strong,neutral,1,LONG,EMA100_RSI21_SK5SS3SD3_ATR7,137,81,0.5912,0.7737
bear,-1,-1,0,weak,strong,neutral,1,SHORT,EMA50_RSI14_SK14SS3SD3_ATR14,22,13,0.5909,0.7727
